url,title,date,content,archive_url
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=0440,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918045848/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=0440
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=0717,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918045133/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=0717
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1041,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918050955/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1041
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1342,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918053515/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1342
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1445,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月15日(日)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190818094049/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=1445
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=2312,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918054056/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=2312
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3111,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月15日(日)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190818083810/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3111
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3614,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190922061814/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3614
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3801,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918053206/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3801
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3823,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190918045021/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3823
https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3829,小倉唯,2019/08/01,"2019/8/1 Others 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてのお知らせ 「ゆいゆい＊カンパニー」の運営会社変更・会員情報移管に伴う返金方法についてご案内いたします。 【返金対象者について】 会員情報の移管に同意されず、運営会社変更後の2019年8月1日(木)以降の有効期限が残っている方がご返金の対象となります。 ※2019年7月31日(水)までにお手続きをされない場合、自動退会となります。 【返金方法について】 返金作業は「㈱電算システム」に委託いたします。 返金対象となるお客様の個人情報は「㈱電算システム」に渡り、今回の返金対応を目的とした業務に限り使用されます。 お預かりしております「ゆいゆい＊カンパニー」年会費を月割りにし、2019年8月20日(火)以降残存している有効期限月分の年会費を返金いたします。 返金は銀行口座への振込みとさせていただきますので、銀行口座のご登録は8月20日(火)以降、DSKスマート送金サービスより、ご登録のメールアドレス宛にメールをお送りします。 ※DSKスマート送金サービスセンターは株式会社電算システム(以下電算システム)<資金移動業者登録番号東海財務局長第00001号>が提供するサービスです。 8月31日(土)23:59までにメールが届かない場合は、9月30日(月)までにゆいゆい＊カンパニー運営事務局までご連絡ください。 【返金金額 計算方法】 年会費5,400円(税込)を月割りし、11ヵ月以下の未経過月数分をご返金させていただきます。 有効期限の残月数より未経過月数分を計算いたします。 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ・有効期限が2019年8月末のお客様 残期間：1ヶ月 返金額：500円 ・有効期限が2019年9月末のお客様 残期間：2ヶ月 返金額：900円 ・有効期限が2019年10月末のお客様 残期間：3ヶ月 返金額：1,400円 ・有効期限が2019年11月末のお客様 残期間：4ヶ月 返金額：1,800円 ・有効期限が2019年12月末のお客様 残期間：5ヶ月 返金額：2,300円 ・有効期限が2020年01月末のお客様 残期間：6ヶ月 返金額：2,700円 ・有効期限が2020年02月末のお客様 残期間：7ヶ月 返金額：3,200円 ・有効期限が2020年03月末のお客様 残期間：8ヶ月 返金額：3,600円 ・有効期限が2020年04月末のお客様 残期間：9ヶ月 返金額：4,100円 ＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝＝ ご不明な点は、下記お問い合わせフォームをご利用ください。 「ゆいゆい＊カンパニー」カスタマーサポート Back to Top",https://web.archive.org/web/20190922053525/https://fc.ogurayui.net/s/n59/news/detail/10181?ima=3829
